Title,Author,Publish Date,Publisher,Description,url
IQOS Cigarette Alternative Fares Poorly Before FDA Panel,Betsy McKay,2018-01-25T22:33:46Z,The Wall Street Journal,An FDA advisory committee offered a largely negative assessment of Philip Morris’s request to market its new IQOS tobacco-heating device in the U.S. as less harmful than cigarettes.,https://www.wsj.com/articles/iqos-cigarette-alternative-gets-mixed-reception-from-fda-panel-1516907799
The Race Is on for the First $1 Trillion U.S. Company,Ben Eisen,2018-01-25T18:32:58Z,The Wall Street Journal,Some Wall Street analysts are betting it won't be too longer before we see a trillion dollar company in the U.S. stock market.,https://blogs.wsj.com/moneybeat/2018/01/25/the-race-is-on-for-the-first-1-trillion-u-s-company/
"The Tax Law, Just One Month Old, Is Roaring Through U.S. Companies",Theo Francis,2018-01-25T16:57:53Z,The Wall Street Journal,"From acquisitions and equipment purchases to stock buybacks, firms are rapidly recalibrating their business plans in the wake of the corporate-tax overhaul. Specialty drugmaker Amicus Therapeutics, for one, has decided to build a new production facility in th…",https://www.wsj.com/articles/the-tax-law-just-one-month-old-is-roaring-through-u-s-companies-1516899466
"2018 Toyota Camry: Drives Like a Dream, Looks Like a Nightmare",Dan Neil,2018-01-25T16:49:26Z,The Wall Street Journal,America’s top-selling sedan got a questionable face-lift for 2018 that may be too radical for repeat buyers. But it’s not all about looks. Dan Neil considers the total package.,https://www.wsj.com/articles/2018-toyota-camry-drives-like-a-dream-looks-like-a-nightmare-1516898964
FDA Panel to Advise on Risks of Smokeless Tobacco Product,Betsy McKay,2018-01-25T13:27:22Z,The Wall Street Journal,A Food and Drug Administration advisory committee is expected to vote Thursday on whether Philip Morris International has made a convincing case that its IQOS tobacco heating device is less harmful than cigarettes. A decision in its favor could have enormous …,https://www.wsj.com/articles/fda-panel-set-to-advise-on-risks-of-smokeless-tobacco-product-1516884403
"Is Broadcom's CEO, a Champion Deal Maker, Innovative Enough?",Ted Greenwald,2018-01-25T12:00:05Z,The Wall Street Journal,"Broadcom Chief Executive Hock Tan relishes his role as the chip industry’s most visible deal maker, but some customers and former employees worry he is skimping on research and innovation.",https://www.wsj.com/articles/is-broadcoms-ceo-a-champion-deal-maker-innovative-enough-1516881601
"WSJ Wealth Adviser Briefing: The Reinvention of Morgan and Merrill, Adviser Profile",Lisa Beilfuss and Brian Hershberg,2018-01-25T10:30:14Z,The Wall Street Journal,"WSJ Wealth Adviser highlights some of the top news and analysis for wealth advisers and their clients, with pieces today including: an examination of Morgan Stanley's and Merrill Lynch's results and what they show about the firms' reinvention; the latest Advi…",https://blogs.wsj.com/moneybeat/2018/01/25/wsj-wealth-adviser-briefing-the-reinvention-of-morgan-and-merrill-adviser-profile/
"WSJ City: ECB’s Next Step on Stimulus in Focus, Trump Willing to Testify in Russia Probe",Joe Wallace,2018-01-25T08:18:20Z,The Wall Street Journal,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY Top officials …",https://blogs.wsj.com/moneybeat/2018/01/25/wsj-city-what-to-watch-at-the-ecb-trump-willing-to-testify-to-mueller/
Ford Profit Dented by Swings in Commodities Prices,Mike Colias,2018-01-24T22:59:33Z,The Wall Street Journal,"Ford Motor Co. reported fourth-quarter operating profit that fell short of earlier forecasts, results that signal continued financial pressure as first-year Chief Executive Jim Hackett tries to transform the auto maker.",https://www.wsj.com/articles/ford-profit-dented-by-swings-in-commodities-prices-1516829193
Apple Dives Into Complex Field: Your Medical Records,Tripp Mickle,2018-01-24T22:28:20Z,The Wall Street Journal,"With its leap into the electronic health-records field, Apple Inc. is trying to solve a problem that has vexed tech companies for years: simplifying disparate networks of medical information and putting more data into the hands of consumers.",https://www.wsj.com/articles/apple-dives-into-complex-field-your-medical-records-1516832897
Apple Adds 911 Location Feature in Latest iPhone Update,Ryan Knutson,2018-01-24T21:54:54Z,The Wall Street Journal,It will soon be easier for emergency responders in some countries to locate people who call for help using an iPhone.,https://www.wsj.com/articles/apple-adds-911-location-feature-in-latest-iphone-update-1516830520
Trump Country?,James Freeman,2018-01-24T20:30:42Z,The Wall Street Journal,"If Democrats lose Starbucks, they’ve just about lost the private economy.",https://www.wsj.com/articles/trump-country-1516825839
iCloud Storage: Your Guide to the Other Apple Tax,Joanna Stern,2018-01-24T19:02:23Z,The Wall Street Journal,"If you use an iPhone, you probably gotten Apple Inc.’s out-of-iCloud-storage alerts, and you might even pay for more iCloud storage—but do you understand how iCloud works?",https://www.wsj.com/articles/icloud-storage-your-guide-to-the-other-apple-tax-1516820540
Meg Whitman to Lead Mobile-Video Startup New TV,Erich Schwartzel,2018-01-24T18:12:36Z,The Wall Street Journal,"Meg Whitman, the former head of eBay and the departing chief executive of Hewlett Packard Enterprise, is joining Jeffrey Katzenberg’s WndrCo LLC as the first CEO in the media and tech venture’s planned portfolio of companies.",https://www.wsj.com/articles/meg-whitman-to-lead-mobile-video-startup-newtv-1516817441
"Brexit & Beyond: Blair Talks Brexit, Germany Misses Climate Goals, Berlusconi Reignites Tax Debate",Toby Luckhurst,2018-01-24T18:02:45Z,The Wall Street Journal,"Brexit & Beyond: Europe in Flux is The Wall Street Journal’s round-up of news and analysis of how Brexit will affect global business, economies and finance. You can sign up here. MUST READS Former U.K. Prime Minister Tony Blair spoke on the sidelines of the a…",https://blogs.wsj.com/moneybeat/2018/01/24/blair-talks-brexit-germany-misses-climate-goals-berlusconi-reignites-tax-debate/
"Stocks to Watch: GE, Qualcomm, Apple, Comcast, United Continental, United Technologies, Starbucks",Amrith Ramkumar,2018-01-24T14:29:16Z,The Wall Street Journal,"Among the companies with shares expected to trade actively in Wednesday's session are General Electric Co., Qualcomm Inc., Comcast Corp., United Continental Holdings Inc., United Technologies Corp and Texas Instruments Inc.",https://blogs.wsj.com/moneybeat/2018/01/24/stocks-to-watch-ge-qualcomm-apple-comcast-united-continental-united-technologies-starbucks/
Can Metro Boomin Make Gap Clothes Cool Again?,Ray A. Smith,2018-01-24T14:15:51Z,The Wall Street Journal,"Rap producer Metro Boomin has written a song for Gap and will appear in the retailer’s ad campaign, along with SZA and other young stars.",https://www.wsj.com/articles/gap-drafts-metro-boomin-for-advertising-1516803058
The Wall Street Journal: Qualcomm fined $1.23 billion by EU for payments to Apple for chip exclusivity,"Natalia Drozdiak, Ted Greenwald",2018-01-24T11:20:00Z,The Wall Street Journal,Qualcomm Inc. was slapped with a €997 million ($1.23 billion) antitrust fine by the European Union on Wednesday for illegal payments it made to Apple Inc. for exclusively using its chips in smartphones and other products.,https://www.wsj.com/articles/eu-to-fine-qualcomm-over-exclusivity-payments-to-apple/
EU to Fine Qualcomm Over Exclusivity Payments to Apple,Natalia Drozdiak,2018-01-24T08:48:09Z,The Wall Street Journal,Qualcomm is set to be slapped with a European Union antitrust fine over payments it made to Apple for exclusively using its chips in smartphones and other products.,https://www.wsj.com/articles/eu-to-fine-qualcomm-over-exclusivity-payments-to-apple-1516783685
"WSJ City: Signs of Caution At Davos, UBS Reshuffles Wealth Management, Senate Confirms Fed’s Powell",Philip Georgiadis,2018-01-24T08:10:58Z,The Wall Street Journal,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY The world econ…",https://blogs.wsj.com/moneybeat/2018/01/24/wsj-city-signs-of-caution-at-davos-ubs-reshuffles-wealth-management-senate-confirms-feds-powell/
CSX Board to Require CEOs to Get Annual Physical Exam,Paul Ziobro,2018-01-24T04:13:56Z,The Wall Street Journal,"CSX will require the railroad’s chief executive to submit to an annual physical exam that will be reviewed by the board, adopting the policy months after the death of prior CEO Hunter Harrison.",https://www.wsj.com/articles/csx-board-to-require-ceos-to-get-annual-physical-exam-1516724880
The President and the Porn Star,Jason L. Riley,2018-01-24T00:52:54Z,The Wall Street Journal,"Whatever happened with Stormy Daniels, Trump’s first-year accomplishments seem to matter more.",https://www.wsj.com/articles/the-president-and-the-porn-star-1516755171
The Grammys' Boys' Club,Jim Fusilli,2018-01-23T22:13:40Z,The Wall Street Journal,"While the Academy recognized hip-hop and R&B, women are underrepresented in this year’s nominees.",https://www.wsj.com/articles/the-grammys-boys-club-1516745617
Apple to Begin Selling Delayed HomePod Speaker,Tripp Mickle,2018-01-23T14:31:49Z,The Wall Street Journal,"Apple will start selling its voice-activated speaker HomePod in stores Feb. 9, bringing an end to a delayed launch that cost the company sales during the critical holiday shopping season.",https://www.wsj.com/articles/apple-to-begin-selling-delayed-homepod-speaker-1516717905
"Stocks to Watch: Netflix, J&J, Travelers, Tesla, JPMorgan Chase, Twitter, Apple, P&G, Verizon",Amrith Ramkumar,2018-01-23T14:28:08Z,The Wall Street Journal,"Among the companies with shares expected to trade actively in Tuesday's session are Netflix Inc., Johnson & Johnson, Travelers Cos., Tesla Inc., JPMorgan Chase & Co. and Twitter Inc.",https://blogs.wsj.com/moneybeat/2018/01/23/stocks-to-watch-netflix-jj-travelers-tesla-jpmorgan-chase-twitter-apple-pg-verizon/
"As U.S. Fires Trade Shot at China, Multinationals Caught in Crossfire",Andrew Browne,2018-01-23T11:07:23Z,The Wall Street Journal,Marriott and other foreign companies are reeling under China’s increasingly prickly nationalism; now they face the grim prospects of getting caught in the middle of escalating trade tensions.,https://www.wsj.com/articles/as-u-s-fires-trade-shot-at-beijing-marriott-and-other-multinationals-caught-in-crossfire-1516703585
Netflix Says Catch Me if You Can,Elizabeth Winkler,2018-01-23T00:26:52Z,The Wall Street Journal,"Netflix has set a new subscriber record, with growing viewers in global markets.",https://www.wsj.com/articles/netflix-says-catch-me-if-you-can-1516667208
North Carolina Struggles to Draw Businesses to Countryside,Valerie Bauerlein,2018-01-22T21:20:52Z,The Wall Street Journal,"In North Carolina, the economic challenges are geographic: The state can readily lure business to its fast-growing cities but struggles to sell its vast rural territory.",https://www.wsj.com/articles/north-carolina-struggles-to-draw-businesses-to-countryside-1516653851
Verizon 4Q Earnings: What to Watch,Ryan Knutson,2018-01-22T17:55:03Z,The Wall Street Journal,Verizon Communications Inc. is scheduled to report fourth-quarter results before the market opens Tuesday.,https://www.wsj.com/articles/verizon-4q-earnings-what-to-watch-1516643089
"More Milestones: Alphabet Hits $800 Billion, Microsoft Clears $700 Billion",Amrith Ramkumar,2018-01-22T17:12:16Z,The Wall Street Journal,The tech titans keep getting more titanic. Alphabet and Microsoft have already increased their market value by a combined $117 billion since the start of 2018.,https://blogs.wsj.com/moneybeat/2018/01/22/more-milestones-alphabet-hits-800-billion-microsoft-clears-700-billion/
Elie Tahari Offers Stake in Grand Penthouse Plan for $35 Million,Katherine Clarke,2018-01-22T15:21:20Z,The Wall Street Journal,The fashion designer spent more than 12 years securing the rights to build two stories atop his Fifth Avenue apartment. Now he's looking for a partner to help complete construction.,https://www.wsj.com/articles/elie-tahari-offers-stake-in-grand-penthouse-plan-for-35-million-1516634477
"Stocks to Watch: Bioverativ, Juno, Validus, Bunge, Xerox, Twitter, Apple, Amazon, Lockheed Martin",Amrith Ramkumar,2018-01-22T14:28:53Z,The Wall Street Journal,"Among the companies with shares expected to trade actively in Monday's session are Bioverativ Inc., Juno Therapeutics Inc., Validus Holdings Ltd., Bunge Limited., Xerox Corp. and Twitter Inc.",https://blogs.wsj.com/moneybeat/2018/01/22/stocks-to-watch-bioverativ-juno-validus-bunge-xerox-twitter-apple-amazon-lockheed-martin/
Global Stocks Muted After U.S. Government Shutdown,Kenan Machado,2018-01-22T05:13:11Z,The Wall Street Journal,"Market reaction remained muted Monday in Asia after the partial shutdown of the U.S. federal government, but South Korea’s benchmark index slipped on fresh worries about iPhone demand.",https://www.wsj.com/articles/global-stocks-shrug-off-u-s-government-shutdown-1516587813
Apple's Big Cash Winners: Shareholders,Tripp Mickle,2018-01-19T10:30:19Z,The Wall Street Journal,"Apple announced a $38 billion tax windfall for the U.S. government this week, but the biggest beneficiary of the company’s response to tax-system changes will likely be its shareholders, analysts say.",https://www.wsj.com/articles/apples-big-cash-winners-shareholders-1516357803
Google and China's Tencent Find Being Friends Has Benefits,Liza Lin in Shanghai,2018-01-19T09:46:11Z,The Wall Street Journal,"Google and Tencent will license each other’s technology patents, a deal that could help the former broaden its toehold in the Chinese market and accelerate the global expansion of the latter.",https://www.wsj.com/articles/google-and-chinas-tencent-find-being-friends-has-benefits-1516353949
Tax Reform's Apple Dividend,The Editorial Board,2018-01-18T23:56:05Z,The Wall Street Journal,$38 billion in taxes finances a lot of Social Security checks.,https://www.wsj.com/articles/tax-reforms-apple-dividend-1516319761
Amazon's People Power,Dan Gallagher,2018-01-18T22:36:17Z,The Wall Street Journal,Tech giant’s huge employee base will need to get even bigger to keep up with expected growth.,https://www.wsj.com/articles/amazons-people-power-1516313049
Why U.S. Companies May Lose the AI Race,Sam Schechner,2018-01-18T18:55:18Z,The Wall Street Journal,"Chinese rivals are gaining fast because of rising investment, as well as freer access to enormous amounts of data about people, often compiled with the help of government agencies.",https://www.wsj.com/articles/why-u-s-companies-may-lose-the-ai-race-1516280677
Décor Guru John Derian on Avoiding the Hoarder Look,Kathryn O’Shea-Evans,2018-01-18T17:05:54Z,The Wall Street Journal,"The man who’s built an empire of 19-century flotsam and jetsam talks about collecting without generating clutter, his favorite DIY project and the pieces he regrets selling",https://www.wsj.com/articles/decor-guru-john-derian-on-avoiding-the-hoarder-look-1516294446
Trump administration shuts Haiti out of seasonal worker program,Alicia A. Caldwell,2018-01-18T14:02:01Z,The Wall Street Journal,"The Trump administration is further tightening immigration rules for Haitians, as it plans to remove the country from a program for temporary seasonal jobs, weeks after ending a humanitarian program that allowed tens of thousands of others to live and work in…",https://www.wsj.com/articles/trump-administration-shuts-haiti-out-of-seasonal-worker-program/
A Government Shutdown This Year Would Be Different,Joshua Jamerson,2018-01-18T12:09:15Z,The Wall Street Journal,News and analysis from WSJ's Washington bureau,https://blogs.wsj.com/washwire/2018/01/18/capital-journal-170/
Apple's Home Court Disadvantage,Dan Gallagher,2018-01-18T11:44:55Z,The Wall Street Journal,"For Apple, bringing billions of overseas earnings home is one thing. Keeping it there is quite another.",https://www.wsj.com/articles/apples-home-court-disadvantage-1516275000
"WSJ Wealth Adviser Briefing: Long-Term-Care Troubles, Dow 26000, Adviser Profile, Merrill",Brian Hershberg,2018-01-18T10:30:33Z,The Wall Street Journal,"WSJ Wealth Adviser highlights some of the top news and analysis for wealth advisers and their clients, with pieces today including: a deep dive into the troubled state of long-term-care insurance; the market 'melt-up' and Dow 26000; and the latest Adviser Pro…",https://blogs.wsj.com/moneybeat/2018/01/18/wsj-wealth-adviser-briefing-long-term-care-troubles-dow-26000-adviser-profile-merrill/
"For These Entrepreneurs, Silicon Valley Is, Like, Lame",Li Yuan,2018-01-18T10:29:28Z,The Wall Street Journal,A trip to Silicon Valley is something of a rite for ambitious Chinese startups and investors looking for inspiration in global tech’s mecca of innovation. But a visit last week failed to impress. Silicon Valley’s allure is fading.,https://www.wsj.com/articles/for-these-entrepreneurs-silicon-valley-is-like-lame-1516270601
Real Time Economics: Apple’s Investment | Cities Vie for Tech Hubs | Federal Shutdown Looms | China GDP,Jeffrey Sparshott,2018-01-18T10:06:27Z,The Wall Street Journal,"Today in Real Time Economics, Apple steps up U.S. investment, cities compete for tech jobs, a government shutdown looms, the Dow breaks another record while Bitcoin tumbles, and China's economy sees its first growth acceleration in seven years.",https://blogs.wsj.com/economics/2018/01/18/real-time-economics-apples-investment-cities-vie-for-tech-hubs-federal-shutdown-looms/
"WSJ City: Rally Propels Dow as Fear Turns to Greed, Facebook Widens Brexit Probe",Philip Georgiadis,2018-01-18T08:24:20Z,The Wall Street Journal,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY The Dow Jones …",https://blogs.wsj.com/moneybeat/2018/01/18/wsj-city-rally-propels-dow-as-fear-turns-to-greed-facebook-widens-brexit-probe/
"Apple Set To Pay Big Tax Bill, Touts U.S. Spending",,2018-01-18T01:01:29Z,The Wall Street Journal,"Apple Set To Pay Big Tax Bill, Touts U.S. Spending Apple Inc. said it would pay a one-time tax of $38 billion on its overseas cash holdings and ramp up its spending in the U.S., as it seeks to emphasize its contributions to the American economy after years of…",http://online.wsj.com/article/SB21009284116247303881404583644380646112520.html?mod=rss_Page_One
What's News: Business & Finance,,2018-01-18T01:01:29Z,The Wall Street Journal,What’s News: Business & Finance Apple said it would make a one-time tax payment of $38 billion on profits accumulated overseas and plans $30 billion in capital spending in the U.S. What’s News: Business & Finance Apple said it would make a one-time tax paymen…,http://online.wsj.com/article/SB22242810182575543654904583644562150948332.html?mod=rss_Page_One
Apple Plans to Pay $38 Billion in Repatriation Taxes,Imani Moise,2018-01-17T19:18:16Z,The Wall Street Journal,"Apple said it plans to pay $38 billion in repatriation taxes on profits and cash held overseas, and said it would create a new U.S. campus and create 20,000 jobs.",https://www.wsj.com/articles/apple-to-pay-38-billion-in-repatriation-tax-plans-new-u-s-campus-1516215419
"Apple Gets a Rare Analyst Downgrade on ‘Good, Not Great’ iPhone Cycle",Ben Eisen,2018-01-17T17:58:54Z,The Wall Street Journal,One analyst doesn't have high hopes for sales of Apple Inc.'s latest iPhones.,https://blogs.wsj.com/moneybeat/2018/01/17/apple-gets-a-rare-analyst-downgrade-on-good-not-great-iphone-cycle/
"With Workplace Suicides Rising, Companies Plan for the Unthinkable",Rachel Feintzeig,2018-01-17T17:52:30Z,The Wall Street Journal,"With instances of employees ending their lives at the office on the increase, companies are training managers to spot warning signs and cope with the aftermath.",https://www.wsj.com/articles/with-workplace-suicides-rising-companies-plan-for-the-unthinkable-1516205932
"WSJ City PM: Goldman Sachs Books First Loss Since 2011, Bitcoin Below $10K",Mischa Frankl-Duval,2018-01-17T17:05:40Z,The Wall Street Journal,"Good afternoon from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY Goldman Sach…",https://blogs.wsj.com/moneybeat/2018/01/17/wsj-city-pm-goldman-sachs-books-first-loss-since-2011-bitcoin-below-10k-should-tech-be-broken-up/
Why Google Won't Search for Your Art Look-Alikes in Some States,Jack Nicas,2018-01-17T13:17:39Z,The Wall Street Journal,"Millions of people across the U.S. have downloaded an app to see how a Google algorithm matched their selfies to historical artwork. But for many residents of Illinois and Texas, the selfie tool was missing. The reason? State bans on the collection of biometr…",https://www.wsj.com/articles/why-google-wont-search-for-art-look-alike-in-some-states-1516194001
China's VPN Crackdown May Aid Government Surveillance,Liza Lin in Shanghai and Yoko Kubota in Beijing,2018-01-17T11:39:18Z,The Wall Street Journal,"It threatens to make emails and data transmissions by foreign companies more vulnerable, security analysts say",https://www.wsj.com/articles/chinas-vpn-crackdown-may-aid-government-surveillance-1516189155
"The Antitrust Case Against Facebook, Google, Amazon and Apple",Greg Ip,2018-01-16T18:15:59Z,The Wall Street Journal,"Facebook, Google, Amazon and Apple dominate their worlds just as Standard Oil and AT&T once did. Critics say they should get the same treatment. The answer to the antitrust question depends on a narrow test: Are consumers worse off?",https://www.wsj.com/articles/the-antitrust-case-against-facebook-google-amazon-and-apple-1516121561
Dow Rides Higher on Boeing Once Again,Ben Eisen,2018-01-16T15:03:41Z,The Wall Street Journal,"Boeing Co. isn't the biggest firm in the Dow Jones Industrial Average, a blue chip index that also includes the largest U.S.-listed company by market value, Apple Inc.",https://blogs.wsj.com/moneybeat/2018/01/16/dow-rides-higher-on-boeing-once-again/
"Stocks to Watch: Citigroup, GE, UnitedHealth, Apple, Alphabet, Amazon, Ford, Fiat Chrysler, GM, Merck",Amrith Ramkumar,2018-01-16T14:28:10Z,The Wall Street Journal,"Among the companies with shares expected to trade actively in Monday's session are Citigroup Inc., General Electric Co., UnitedHealth Group Inc., Apple Inc., Alphabet Inc. and Amazon.com Inc.",https://blogs.wsj.com/moneybeat/2018/01/16/stocks-to-watch-citigroup-ge-unitedhealth-apple-alphabet-amazon-ford-fiat-chrysler-gm-merck/
You're Stuck With Batteries---But New Tech Will Make Them Last Longer,Joanna Stern,2018-01-16T13:00:03Z,The Wall Street Journal,"While batteries seem to be moving at a slower clip than other tech development, products and concepts on display at the annual CES trade show address some of our biggest power problems.",https://www.wsj.com/articles/youre-stuck-with-batteriesbut-new-tech-will-make-them-last-longer-1516107600
Where Banks and Tech Are Going Head to Head - Wall Street Journal,Stephen Wilmot,2018-01-16T12:27:00Z,The Wall Street Journal,"Wall Street Journal Where Banks and Tech Are Going Head to Head Wall Street Journal Big tech has a new opening to disrupt the big banks. A tussle to create a killer banking app is shaping up. Thanks to “open banking” rules that take effect this month, consume…",https://www.wsj.com/articles/where-banks-and-tech-are-going-head-to-head-1516105648
Battle Stations: U.S. and China Prepare for Trade Clash of the Titans,Andrew Browne,2018-01-16T11:02:14Z,The Wall Street Journal,"A trade war between the U.S. and China would be more bruising and protracted than the battles that raged in the 1980s over Japanese exports, and would risk taking down the entire global trading architecture.",https://www.wsj.com/articles/battle-stations-u-s-and-china-prepare-for-trade-clash-of-the-titans-1516098604
Inside Beats President Luke Wood's John Lautner-Designed L.A. Home,Christina Binkley,2018-01-15T14:54:26Z,The Wall Street Journal,One of Lautner’s masterworks was left unfinished until Wood and his wife decided to realize his plan—and update it for the 21st century.,https://www.wsj.com/articles/inside-beats-president-luke-woods-john-lautner-designed-l-a-home-1516028062
Apple and Tencent Reach Deal to Let WeChat Users Dole Out Tips,Yoko Kubota,2018-01-15T12:20:51Z,The Wall Street Journal,"Apple and Chinese technology giant Tencent have settled their tiff over tips, allowing users of Tencent’s popular WeChat messaging app to resume giving monetary gifts to their favorite video-streaming stars and content creators.",https://www.wsj.com/articles/apple-and-tencent-reach-deal-to-let-wechat-users-dole-out-tips-1516018849
SoftBank Explores $18 Billion Listing of Telecoms Business,Mayumi Negishi,2018-01-15T06:05:40Z,The Wall Street Journal,"Among multiple ideas under consideration is listing roughly 30% of the cellphone unit on the Tokyo Stock Exchange, as well as a separate listing overseas.",https://www.wsj.com/articles/softbank-explores-18-billion-listing-of-telecoms-business-1515995993
California's Political Charity,The Editorial Board,2018-01-13T00:09:11Z,The Wall Street Journal,Democrats propose a gimmick to help the rich avoid federal taxes.,https://www.wsj.com/articles/californias-political-charity-1515801611
"Brexit & Beyond: Merkel Nears Coalition Deal, Trump Cancels U.K. Trip, Russia Looms Large in Czech Vote",Toby Luckhurst,2018-01-12T17:46:23Z,The Wall Street Journal,"Brexit & Beyond: Europe in Flux is The Wall Street Journal’s round-up of news and analysis of how Brexit will affect global business, economies and finance. You can sign up here. MUST READS German Chancellor Angela Merkel (CDU, top) leaves a meeting in the Bu…",https://blogs.wsj.com/moneybeat/2018/01/12/merkel-nears-coalition-deal-trump-cancels-u-k-trip-russia-looms-large-in-czech-vote/
Trump’s ‘Bad Deal’ on London Embassy Actually a Huge Winner,Stephen Wilmot,2018-01-12T17:04:56Z,The Wall Street Journal,"The State Department isn’t the only one relocating its London headquarters to what President Donald Trump called an “off location.” Apple and about 20,000 households are moving there too.",https://blogs.wsj.com/moneybeat/2018/01/12/trumps-bad-deal-on-london-embassy-actually-a-huge-winner/
iPhones vs. Parents: The Tug of War Over America's Children,Betsy Morris,2018-01-12T16:02:53Z,The Wall Street Journal,"When to give your child a smartphone has become one of the most important decisions for parents, ever since the iPhone remade daily habits. The battle for attention pits families against some of the world’s largest companies.",https://www.wsj.com/articles/iphones-vs-parents-the-tug-of-war-over-americas-children-1515772695
Why Nvidia Shares Can't Rise Forever,Dan Gallagher,2018-01-12T10:42:08Z,The Wall Street Journal,"Chipmaker’s business should keep growing strong, but its expensive stock may be in for a breather.",https://www.wsj.com/articles/why-nvidia-shares-cant-rise-forever-1515753001
"WSJ Wealth Adviser Briefing: Retirement Savings and Tax Changes, Adviser Voice",Brian Hershberg,2018-01-12T10:30:23Z,The Wall Street Journal,"WSJ Wealth Adviser highlights some of the top news and analysis for wealth advisers and their clients, with pieces today including: a post from the WSJ Experts blog exploring a new paper that offers a strategy to mitigate tax risk in retirement; the latest Ad…",https://blogs.wsj.com/moneybeat/2018/01/12/wsj-wealth-adviser-briefing-retirement-savings-and-tax-changes-adviser-voice/
Tencent Joins Asia-Tech Debt Rush With Its Biggest Bond Sale,Manju Dalal,2018-01-12T08:21:09Z,The Wall Street Journal,Chinese internet giant Tencent Holdings Ltd.’s visit to the bond market this week marked the latest in a string of Asian technology firms that have been issuing more debt as their market values have swelled.,https://www.wsj.com/articles/tencent-joins-asia-tech-debt-rush-with-its-biggest-bond-sale-1515742849
Qualcomm Set to Win European Approval for $39 Billion NXP Buy,Natalia Drozdiak,2018-01-11T14:31:08Z,The Wall Street Journal,"Qualcomm is set to clinch conditional European Union antitrust approval for its acquisition of NXP Semiconductors as soon as next week, according to people familiar with the matter, as the company fends off unsolicited bids by Broadcom.",https://www.wsj.com/articles/qualcomm-set-to-win-european-backing-for-39-billion-nxp-buy-1515673776
Inside AMAZON Quest for Global Domination...,Karan Deep Singh,2018-01-11T12:16:27Z,The Wall Street Journal,"Amazon wants to replicate its success at home around the world and has pumped billions of dollars to expand its global footprint. The results, however, have been a mixed bag.",https://www.wsj.com/articles/inside-amazons-quest-for-global-domination-1515670213
How many people did that story reach? It depends who's counting.,Benjamin Mullin,2018-01-11T11:00:03Z,The Wall Street Journal,"As digital publishers bet big on video in search of advertising riches, many believe that a traditional method of media measurement isn’t keeping up.",https://www.wsj.com/articles/how-many-people-did-that-story-reach-it-depends-whos-counting-1515668400
"WSJ Wealth Adviser Briefing: Discount Brokers and Conflicts, SEC’s Fiduciary Effort",Brian Hershberg,2018-01-11T10:30:25Z,The Wall Street Journal,"WSJ Wealth Adviser highlights some of the top news and analysis for wealth advisers and their clients, with pieces today including: a deep dive into the incentivized and conflicted world of advisers at top discount brokerages; the latest Adviser Profile, this…",https://blogs.wsj.com/moneybeat/2018/01/11/wsj-wealth-adviser-briefing-discount-brokers-and-conflicts-secs-fiduciary-effort/
